event_date,dau,base_users,retained_users,d1_retention,dau_90d_roll,d1_90d_roll
2015-04-09,50,50,19,0.38,49.78888888888889,0.30777449816563013
2015-04-10,61,61,10,0.1639344262295081,50.12222222222222,0.3052949165215852
2015-04-11,42,42,8,0.1904761904761904,50.2,0.3026494138760826
2015-04-12,39,39,13,0.3333333333333333,49.922222222222224,0.3037489509131196
2015-04-13,59,59,21,0.3559322033898305,49.855555555555554,0.3034302488995024
2015-04-14,50,50,23,0.46,49.6,0.3064104619893045
2015-04-15,72,72,19,0.2638888888888889,49.91111111111111,0.30656478297695877
2015-04-16,53,53,13,0.2452830188679245,50.03333333333333,0.3050573456204648
2015-04-17,43,43,12,0.2790697674418604,50.01111111111111,0.30396058995006575
2015-04-18,37,37,12,0.3243243243243243,50.0,0.3034706263022074
2015-04-19,38,38,12,0.3157894736842105,49.82222222222222,0.3036872171620731
2015-04-20,53,53,17,0.320754716981132,49.78888888888889,0.304274967985673
2015-04-21,74,74,23,0.3108108108108108,50.1,0.30482987071448875
2015-04-22,65,65,21,0.3230769230769231,50.4,0.3034488540703142
2015-04-23,63,63,21,0.3333333333333333,50.611111111111114,0.30487983050129064
2015-04-24,58,58,13,0.2241379310344827,50.87777777777778,0.30540946764350385
2015-04-25,58,58,13,0.2241379310344827,51.044444444444444,0.3037655221743779
2015-04-26,40,40,19,0.475,50.84444444444444,0.3063613076149909
2015-04-27,77,77,30,0.3896103896103896,51.166666666666664,0.30768105268473606
2015-04-28,66,66,23,0.3484848484848485,51.4,0.3076024892728393
2015-04-29,67,67,23,0.3432835820895522,51.43333333333333,0.3082917512960565
2015-04-30,57,57,23,0.4035087719298245,51.388888888888886,0.3107715391080273
2015-05-01,51,51,15,0.2941176470588235,51.6,0.310220068519792
2015-05-02,38,38,8,0.2105263157894736,51.43333333333333,0.3079470904772012
2015-05-03,34,34,9,0.2647058823529412,51.166666666666664,0.30743999108572045
2015-05-04,52,52,18,0.3461538461538461,51.144444444444446,0.3084054864956603
2015-05-05,52,52,16,0.3076923076923077,51.22222222222222,0.30713293188977236
2015-05-06,107,107,24,0.2242990654205607,51.91111111111111,0.3059214400240749
2015-05-07,57,57,17,0.2982456140350877,52.166666666666664,0.3062941037094321
2015-05-08,59,59,11,0.1864406779661017,52.477777777777774,0.3047814374072633
2015-05-09,30,30,6,0.2,52.32222222222222,0.30346830609413206
2015-05-10,41,41,16,0.3902439024390244,52.25555555555555,0.30425825016378555
2015-05-11,62,62,24,0.3870967741935484,52.477777777777774,0.30512017199344926
2015-05-12,88,88,24,0.2727272727272727,52.888888888888886,0.3037931765488067
2015-05-13,79,79,25,0.3164556962025316,53.233333333333334,0.3033741657658719
2015-05-14,68,68,22,0.3235294117647059,53.577777777777776,0.3042662343049993
2015-05-15,66,66,11,0.1666666666666666,54.06666666666667,0.3015726316113966
2015-05-16,52,52,25,0.4807692307692308,54.27777777777778,0.30253740757617253
2015-05-17,67,67,25,0.373134328358209,54.544444444444444,0.3025489776328658
2015-05-18,115,115,40,0.3478260869565217,55.022222222222226,0.30271000822867905
2015-05-19,102,102,29,0.284313725490196,55.46666666666667,0.30318087758000384
2015-05-20,87,87,25,0.2873563218390804,55.888888888888886,0.30274560768660586
2015-05-21,70,70,19,0.2714285714285714,55.96666666666667,0.3036450785860767
2015-05-22,74,74,22,0.2972972972972973,56.077777777777776,0.30382338188938
2015-05-23,57,57,16,0.2807017543859649,56.03333333333333,0.3045743485592423
2015-05-24,57,57,21,0.3684210526315789,55.977777777777774,0.3063381667067616
2015-05-25,70,70,22,0.3142857142857143,56.1,0.3075703431931754
2015-05-26,66,66,18,0.2727272727272727,56.28888888888889,0.3076528004184898
2015-05-27,65,65,27,0.4153846153846154,56.51111111111111,0.3097990492314053
2015-05-28,82,82,31,0.3780487804878049,56.98888888888889,0.3122901895274236
2015-05-29,69,69,13,0.1884057971014492,57.577777777777776,0.310911365050773
2015-05-30,32,32,11,0.34375,57.53333333333333,0.31164438974213104
2015-05-31,44,44,20,0.4545454545454545,57.44444444444444,0.3132760913738327
2015-06-01,99,99,26,0.2626262626262626,57.96666666666667,0.31234800711241506
2015-06-02,70,70,23,0.3285714285714285,58.12222222222222,0.3130226102870183
2015-06-03,60,60,19,0.3166666666666666,57.977777777777774,0.31334478177357333
2015-06-04,57,57,20,0.3508771929824561,57.94444444444444,0.3152063802141191
2015-06-05,81,81,19,0.2345679012345679,58.5,0.3160205755324961
2015-06-06,54,54,12,0.2222222222222222,58.611111111111114,0.3136917315369854
2015-06-07,64,64,23,0.359375,58.43333333333333,0.3140736759814298
2015-06-08,100,100,26,0.26,58.81111111111111,0.31359556150331536
2015-06-09,76,76,29,0.3815789473684211,58.98888888888889,0.31468717943703856
2015-06-10,91,91,28,0.3076923076923077,59.477777777777774,0.3150326968038325
2015-06-11,73,73,15,0.2054794520547945,59.766666666666666,0.3140061091552688
2015-06-12,67,67,13,0.1940298507462686,60.06666666666667,0.3125508852746718
2015-06-13,53,53,17,0.320754716981132,60.144444444444446,0.3115254545937858
2015-06-14,64,64,26,0.40625,59.91111111111111,0.3129020885807139
2015-06-15,97,97,26,0.268041237113402,60.32222222222222,0.3119914356597517
2015-06-16,75,75,27,0.36,60.4,0.3132136578819739
2015-06-17,82,82,33,0.4024390243902439,60.733333333333334,0.31362537353759196
2015-06-18,82,82,31,0.3780487804878049,60.98888888888889,0.3155660285373623
2015-06-19,88,88,23,0.2613636363636363,61.44444444444444,0.31586959612816395
2015-06-20,62,62,24,0.3870967741935484,61.63333333333333,0.3167138812735244
2015-06-21,77,77,27,0.3506493506493506,61.766666666666666,0.3168493014089445
2015-06-22,85,85,34,0.4,62.044444444444444,0.3185159680756112
2015-06-23,96,96,37,0.3854166666666667,62.44444444444444,0.31853911622375936
2015-06-24,97,97,33,0.3402061855670103,62.833333333333336,0.31837653262253257
2015-06-25,97,97,32,0.3298969072164948,63.32222222222222,0.31868775611990663
2015-06-26,81,81,27,0.3333333333333333,63.766666666666666,0.31913942730328515
2015-06-27,57,57,22,0.3859649122807017,64.06666666666666,0.31787237077307073
2015-06-28,56,56,29,0.5178571428571429,64.18888888888888,0.31967572174308834
2015-06-29,90,90,35,0.3888888888888889,64.74444444444444,0.32010782050852044
2015-06-30,79,79,25,0.3164556962025316,64.88888888888889,0.32008864137541726
2015-07-01,68,68,23,0.3382352941176471,64.95555555555555,0.32062100485844486
2015-07-02,63,63,21,0.3333333333333333,65.18888888888888,0.3211501053875454
2015-07-03,65,65,16,0.2461538461538461,65.54444444444445,0.3198447440821841
2015-07-04,45,45,19,0.4222222222222222,65.71111111111111,0.31935091692169026
2015-07-05,56,56,20,0.3571428571428571,65.76666666666667,0.31939760226249325
2015-07-06,78,78,21,0.2692307692307692,66.14444444444445,0.31935875222364324
2015-07-07,69,69,28,0.4057971014492754,66.32222222222222,0.3209325984242326
2015-07-08,91,91,25,0.2747252747252747,66.77777777777777,0.31976287925451347
2015-07-09,78,78,24,0.3076923076923077,66.96666666666667,0.3213601890485446
2015-07-10,59,59,13,0.2203389830508474,67.15555555555555,0.32169199785492963
2015-07-11,40,40,14,0.35,67.16666666666667,0.3218771830401148
2015-07-12,41,41,17,0.4146341463414634,66.96666666666667,0.3225294268506885
2015-07-13,66,66,22,0.3333333333333333,67.14444444444445,0.3211220194432811
2015-07-14,59,59,24,0.4067796610169492,67.0,0.32270969468914845
2015-07-15,60,60,29,0.4833333333333333,67.07777777777778,0.32535469818320856
2015-07-16,89,89,28,0.3146067415730337,67.58888888888889,0.3257495534513327
2015-07-17,69,69,12,0.1739130434782608,67.94444444444444,0.32407831699748757
2015-07-18,31,31,11,0.3548387096774194,67.86666666666666,0.3245121973974121
2015-07-19,45,45,16,0.3555555555555555,67.77777777777777,0.32489887338157236
2015-07-20,62,62,19,0.3064516129032258,67.64444444444445,0.32485043784926587
2015-07-21,66,66,19,0.2878787878787879,67.65555555555555,0.3244593474581755
2015-07-22,56,56,13,0.2321428571428571,67.57777777777778,0.32333500883383687
2015-07-23,54,54,19,0.3518518518518518,67.53333333333333,0.3247540523984743
2015-07-24,68,68,19,0.2794117647058823,67.64444444444445,0.3253682061059343
2015-07-25,43,43,13,0.3023255813953488,67.67777777777778,0.3234496014547715
2015-07-26,42,42,14,0.3333333333333333,67.28888888888889,0.32282430082947083
2015-07-27,59,59,23,0.3898305084745763,67.21111111111111,0.32328369705157894
2015-07-28,53,53,16,0.3018867924528302,67.05555555555556,0.32282373272228204
2015-07-29,45,45,14,0.3111111111111111,66.92222222222222,0.3217970920465186
2015-07-30,70,70,25,0.3571428571428571,67.13333333333334,0.3224973721585634
2015-07-31,64,64,13,0.203125,67.42222222222222,0.32241513531645816
2015-08-01,36,36,9,0.25,67.44444444444444,0.32225173662364764
2015-08-02,44,44,11,0.25,67.35555555555555,0.3211833605552716
2015-08-03,43,43,20,0.4651162790697674,67.25555555555556,0.32293251579279897
2015-08-04,69,69,18,0.2608695652173913,66.83333333333333,0.3233388546794304
2015-08-05,51,51,22,0.4313725490196078,66.76666666666667,0.324818042845925
2015-08-06,56,56,18,0.3214285714285714,66.73333333333333,0.3263179083288414
2015-08-07,38,38,11,0.2894736842105263,66.82222222222222,0.327312060375625
2015-08-08,36,36,12,0.3333333333333333,66.76666666666667,0.32667972071889506
2015-08-09,34,34,16,0.4705882352941176,66.45555555555555,0.3276074036200125
2015-08-10,67,67,20,0.2985074626865671,66.22222222222223,0.32789385017511585
2015-08-11,65,65,17,0.2615384615384615,66.06666666666666,0.3272836586788484
2015-08-12,73,73,21,0.2876712328767123,66.12222222222222,0.32688523446898177
2015-08-13,62,62,19,0.3064516129032258,66.07777777777778,0.3284384005382769
2015-08-14,77,77,11,0.1428571428571428,66.35555555555555,0.32468382178369815
2015-08-15,32,32,10,0.3125,65.96666666666667,0.32401010702416244
2015-08-16,47,47,17,0.3617021276595745,65.21111111111111,0.3241642852541963
2015-08-17,63,63,25,0.3968253968253968,64.77777777777777,0.3254144149356986
2015-08-18,61,61,22,0.360655737704918,64.4888888888889,0.32622885288976344
2015-08-19,70,70,27,0.3857142857142857,64.4888888888889,0.32749869415960475
2015-08-20,65,65,21,0.3230769230769231,64.38888888888889,0.327785134446045
2015-08-21,57,57,13,0.2280701754385964,64.38888888888889,0.32720033912440755
2015-08-22,44,44,15,0.3409090909090909,64.24444444444444,0.3268946506608244
2015-08-23,60,60,19,0.3166666666666666,64.13333333333334,0.32692110568727945
2015-08-24,71,71,22,0.3098591549295774,64.18888888888888,0.3273336821561939
2015-08-25,67,67,19,0.2835820895522388,64.21111111111111,0.3258692096469453
2015-08-26,64,64,17,0.265625,64.0111111111111,0.32462005653041415
2015-08-27,63,63,25,0.3968253968253968,63.94444444444444,0.3269358298606802
2015-08-28,89,89,15,0.1685393258426966,64.57777777777778,0.32498904459226574
2015-08-29,47,47,17,0.3617021276595745,64.61111111111111,0.3239574520713115
2015-08-30,70,70,19,0.2714285714285714,64.28888888888889,0.3240552555024483
2015-08-31,86,86,29,0.3372093023255814,64.46666666666667,0.32415123187749445
2015-09-01,76,76,26,0.3421052631578947,64.64444444444445,0.32443388294961917
2015-09-02,70,70,28,0.4,64.78888888888889,0.3249796919164808
2015-09-03,93,93,27,0.2903225806451613,64.92222222222222,0.32559918835437623
2015-09-04,71,71,18,0.2535211267605634,65.11111111111111,0.32594695396035783
2015-09-05,63,63,25,0.3968253968253968,65.1,0.32636306948064003
2015-09-06,66,66,25,0.3787878787878788,64.72222222222223,0.3276829348005053
2015-09-07,69,69,27,0.391304347826087,64.64444444444445,0.3277909948055905
2015-09-08,82,82,28,0.3414634146341463,64.54444444444445,0.3281662293271665
2015-09-09,76,76,23,0.3026315789473684,64.57777777777778,0.32924569740375065
2015-09-10,57,57,27,0.4736842105263157,64.46666666666667,0.3323529680679734
2015-09-11,75,75,14,0.1866666666666666,64.71111111111111,0.3308631008422571
2015-09-12,50,50,13,0.26,64.55555555555556,0.3292381008422571
2015-09-13,46,46,16,0.3478260869565217,63.98888888888889,0.33012459917384734
2015-09-14,82,82,22,0.2682926829268293,64.06666666666666,0.32910562898414547
2015-09-15,67,67,18,0.2686567164179104,63.9,0.3276191588955639
2015-09-16,53,53,17,0.320754716981132,63.577777777777776,0.32698255818993427
2015-09-17,50,50,19,0.38,63.15555555555556,0.32830074000811604
2015-09-18,69,69,16,0.2318840579710145,63.233333333333334,0.3265761542723101
2015-09-19,42,42,10,0.238095238095238,62.84444444444444,0.32532555302170885
2015-09-20,58,58,20,0.3448275862068966,62.544444444444444,0.32471252620178553
2015-09-21,66,66,30,0.4545454545454545,62.21111111111111,0.32548062384488313
2015-09-22,73,73,28,0.3835616438356164,61.94444444444444,0.32596235115897876
2015-09-23,78,78,15,0.1923076923076923,61.733333333333334,0.32443358210443657
2015-09-24,50,50,23,0.46,61.388888888888886,0.3258409895118439
2015-09-25,62,62,16,0.2580645161290322,61.44444444444444,0.3244198739990476
2015-09-26,37,37,9,0.2432432432432432,61.233333333333334,0.32136860844778203
2015-09-27,54,54,19,0.3518518518518518,60.833333333333336,0.3209570858140372
2015-09-28,66,66,20,0.303030303030303,60.68888888888889,0.3208079147787902
2015-09-29,44,44,17,0.3863636363636363,60.422222222222224,0.32134267413707895
2015-09-30,49,49,16,0.3265306122448979,60.266666666666666,0.32126708834720746
2015-10-01,30,30,13,0.4333333333333333,59.87777777777778,0.3233468604269795
2015-10-02,71,71,7,0.0985915492957746,60.166666666666664,0.3197509640611301
2015-10-03,34,34,14,0.4117647058823529,59.922222222222224,0.32035787349156897
2015-10-04,48,48,15,0.3125,59.58888888888889,0.3208386427223382
2015-10-05,49,49,12,0.2448979591836734,59.36666666666667,0.3190508744749426
2015-10-06,29,29,7,0.2413793103448276,58.67777777777778,0.31868036375960435
2015-10-07,50,50,14,0.28,58.36666666666667,0.318372671451912
2015-10-08,71,71,14,0.1971830985915492,58.5,0.3181153838468087
2015-10-09,43,43,11,0.2558139534883721,58.53333333333333,0.31706887221890173
2015-10-10,26,26,8,0.3076923076923077,58.36666666666667,0.31588062956724444
2015-10-11,26,26,11,0.4230769230769231,57.922222222222224,0.3168777805643954
2015-10-12,44,44,15,0.3409090909090909,57.75555555555555,0.31614588534097476
2015-10-13,53,53,22,0.4150943396226415,57.67777777777778,0.3153876742997449
2015-10-14,69,69,16,0.2318840579710145,57.455555555555556,0.3144685333708335
2015-10-15,63,63,20,0.3174603174603174,57.388888888888886,0.3160635030817453
2015-10-16,49,49,7,0.1428571428571428,57.58888888888889,0.3137081523392978
2015-10-17,19,19,6,0.3157894736842105,57.3,0.3132663069851717
2015-10-18,37,37,12,0.3243243243243243,57.022222222222226,0.3134648926676284
2015-10-19,61,61,20,0.3278688524590163,56.96666666666667,0.31390922671851984
2015-10-20,57,57,15,0.2631578947368421,56.977777777777774,0.3142538382473419
2015-10-21,51,51,19,0.3725490196078431,56.94444444444444,0.314483806777964
2015-10-22,67,67,23,0.3432835820895522,56.93333333333333,0.31519349363778254
2015-10-23,65,65,13,0.2,57.17777777777778,0.31405654273338973
2015-10-24,45,45,10,0.2222222222222222,57.21111111111111,0.31282197483215524
2015-10-25,39,39,6,0.1538461538461538,56.98888888888889,0.31019992644739497
2015-10-26,35,35,13,0.3714285714285714,56.78888888888889,0.31097261288045874
2015-10-27,51,51,16,0.3137254901960784,56.855555555555554,0.31100166153695835
2015-10-28,42,42,15,0.3571428571428571,56.544444444444444,0.31100166153695835
2015-10-29,43,43,16,0.3720930232558139,56.31111111111111,0.3128790840175785
2015-10-30,63,63,11,0.1746031746031746,56.611111111111114,0.31204134151316937
2015-10-31,32,32,9,0.28125,56.477777777777774,0.3123885637353916
2015-11-01,25,25,14,0.56,56.27777777777778,0.3134428273012831
2015-11-02,63,63,19,0.3015873015873015,56.21111111111111,0.3138952465942821
2015-11-03,64,64,13,0.203125,56.355555555555554,0.31135916271628644
2015-11-04,61,61,20,0.3278688524590163,56.41111111111111,0.3114307213944025
2015-11-05,70,70,10,0.1428571428571428,56.766666666666666,0.3098016487126982
2015-11-06,39,39,7,0.1794871794871795,56.8,0.3080922470032965
2015-11-07,36,36,12,0.3333333333333333,56.82222222222222,0.3065671925370656
2015-11-08,41,41,14,0.3414634146341463,56.53333333333333,0.3070444808920387
2015-11-09,57,57,14,0.2456140350877192,56.44444444444444,0.30686754282036377
2015-11-10,61,61,19,0.3114754098360656,56.31111111111111,0.3071320336754677
2015-11-11,57,57,29,0.5087719298245614,56.25555555555555,0.3093800371968159
2015-11-12,85,85,23,0.2705882352941176,56.34444444444444,0.3107992715572267
2015-11-13,61,61,15,0.2459016393442623,56.666666666666664,0.3100592897721629
2015-11-14,42,42,18,0.4285714285714285,56.611111111111114,0.3108022820045169
2015-11-15,53,53,21,0.3962264150943396,56.5,0.3107956266519496
2015-11-16,93,93,18,0.1935483870967742,56.855555555555554,0.30893887831185907
2015-11-17,63,63,16,0.2539682539682539,56.77777777777778,0.3074750335146809
2015-11-18,56,56,17,0.3035714285714285,56.67777777777778,0.30725830579795327
2015-11-19,64,64,18,0.28125,56.75555555555555,0.3078491927375244
2015-11-20,53,53,10,0.1886792452830188,56.855555555555554,0.30615775000834583
2015-11-21,34,34,11,0.3235294117647059,56.56666666666667,0.30623400273165735
2015-11-22,61,61,15,0.2459016393442623,56.455555555555556,0.3055233636695983
2015-11-23,70,70,15,0.2142857142857142,56.48888888888889,0.30475340394441464
2015-11-24,78,78,17,0.2179487179487179,56.644444444444446,0.3042236674771782
2015-11-25,47,47,12,0.2553191489361702,56.46666666666667,0.30265137583396456
2015-11-26,48,48,17,0.3541666666666667,56.01111111111111,0.3047139018431198
2015-11-27,57,57,10,0.175438596491228,56.12222222222222,0.3026443070523604
2015-11-28,35,35,6,0.1714285714285714,55.733333333333334,0.30153319594124933
2015-11-29,36,36,10,0.2777777777777778,55.17777777777778,0.30087284566849587
2015-11-30,49,49,16,0.3265306122448979,54.87777777777778,0.30069979399168484
2015-12-01,46,46,20,0.4347826086956521,54.611111111111114,0.3010862674216365
2015-12-02,62,62,16,0.2580645161290322,54.266666666666666,0.30072784448256845
2015-12-03,38,38,13,0.3421052631578947,53.9,0.30171211266476106
2015-12-04,38,38,10,0.2631578947368421,53.62222222222222,0.3002269181971104
2015-12-05,33,33,12,0.3636363636363636,53.25555555555555,0.3000585680287602
2015-12-06,37,37,9,0.2432432432432432,52.9,0.2984134446445064
2015-12-07,41,41,7,0.1707317073170731,52.44444444444444,0.2965164256743167
2015-12-08,42,42,15,0.3571428571428571,52.06666666666667,0.29712210654315546
2015-12-09,51,51,23,0.4509803921568627,52.0,0.296869841894606
